epoch,lr,loss,iou,val_loss,val_iou,val_dice
54,8.422516217485823e-05,0.8265723777473519,0.17029053830986454,0.853151349067688,0.1498890029219613,0.25909737178218734
55,8.3684079538691e-05,0.841877651323966,0.1642357506143028,0.8536431126594544,0.16792540137611855,0.2857265262129044
56,8.31359195351067e-05,0.8357781182735338,0.16537231977341846,0.9115658345222473,0.004239280043740439,0.008434857525897746
57,8.258081741438391e-05,0.8535563459090136,0.15241850034703072,0.8803224558830262,0.18166322277107774,0.3066803084621699
58,8.201891013966475e-05,0.8454155807101399,0.15833334192532897,0.9231733541488647,0.10011687473295836,0.18157157950331476
59,8.145033635316127e-05,0.8485188798620067,0.16624942743940505,0.8334000968933105,0.1968568941894422,0.3278452567391713
60,8.08752363419475e-05,0.8522909472294904,0.15805252240779868,0.9321053447723389,0.10405190426856145,0.18800241255466238
61,8.029375200334585e-05,0.855903148651123,0.15592379442422016,0.8287406949996948,0.19762451768260303,0.32888524697327615
62,7.97060268099159e-05,0.8445357188172297,0.16555326711362506,0.8705632228851319,0.17535596808834653,0.2971899113294894
63,7.911220577405482e-05,0.8443734235719803,0.16421932847833592,0.8989617595672608,0.19566570429432728,0.3262633589291532
64,7.851243541221767e-05,0.8576388826610846,0.1580312784912755,0.824215717792511,0.19244052250155105,0.32177754400571407
65,7.790686370876668e-05,0.8598224107825428,0.15099606429274776,0.8457558989524842,0.1715659919511498,0.29127480163528086
66,7.729564007945832e-05,0.8611868217997595,0.15222270709276117,0.9627379431724549,0.09991527279714939,0.18129130903563423
67,7.667891533457716e-05,0.8469438345060436,0.15870969650916064,0.9687072682380676,0.15543453752620545,0.26878772557855185
68,7.605684164172579e-05,0.863934594556826,0.15858181566597088,0.8535331158638001,0.10010433680973284,0.18153623420872644
69,7.542957248827959e-05,0.879518148822522,0.14201665948210657,0.8570992784500122,0.0962925659712005,0.17497626802622324
70,7.479726264351616e-05,0.9234734388119584,0.1233227117123826,0.9804782047271728,0.09139686875331016,0.1653946165165325
71,7.416006812042825e-05,0.9362292248721517,0.11166930761741818,0.9018983907699585,0.11831161302333373,0.21132679711224925
72,7.351814613722988e-05,0.9191254664451705,0.11704317808502737,0.9738279657363892,0.011370498780776714,0.022473101255229895
73,7.28716550785651e-05,0.9342799911258417,0.10858091283114737,0.9745869007110596,0.03239645965545416,0.062266695501053036
74,7.222075445642902e-05,0.9140699530413391,0.11878029119837025,0.8826665697097779,0.1248456043152896,0.22176717391000408
75,7.156560487081049e-05,0.9213860434129697,0.11224073560595031,1.0188248176574708,0.10348580392705052,0.18699830897347788
76,7.090636797006654e-05,0.935660066134339,0.10779851238567101,1.0172124309539794,0.10726818429869701,0.19344283968999704
77,7.02432064110381e-05,0.8309274911880493,0.16945651841851647,0.9391252884864807,0.09803525951938519,0.17811501290943246
78,6.95762838189167e-05,0.860202783291493,0.15306547940048834,0.9456180634498597,0.013127944598396963,0.02588593622370252
79,6.890576474687262e-05,0.8370161581476894,0.167741260665237,0.9461720719337463,0.11954448429913138,0.2132736206105803
80,6.823181463545366e-05,0.8459508818223935,0.16415721947281206,0.9256969151496888,0.13344601136695183,0.2347930892045432
81,6.75545997717653e-05,0.85321576086753,0.16228405806539734,0.8592466926574707,0.16211040877877214,0.277342358231816
82,6.687428724844176e-05,0.8642596894994788,0.1539497347399033,0.9354594707489013,0.12940141300982594,0.22834503013077637
83,6.619104492241845e-05,0.8603042090704681,0.15356096837935176,0.9745537052154541,0.09949396497553598,0.18052650490386019
84,6.550504137351574e-05,0.9243495510805637,0.12134421099352996,1.122448823928833,0.13304913034562793,0.23380608453023113
85,6.481644586284442e-05,0.939474527715543,0.08847964204089344,1.0199906234741212,0.13541333819707813,0.23837704571361687
86,6.412542829104307e-05,0.9273847655965648,0.10190634436022564,1.0059642515182494,0.07364789299859795,0.1354566243545883
87,6.343215915635762e-05,0.9368841762936443,0.07920678966637155,0.97879212474823,0.07507855165254594,0.13795546191935015
88,6.273680951257343e-05,0.9249585970826105,0.07933134007517034,1.1085171251296997,0.07428627051936942,0.13662649704174262
89,6.20395509268104e-05,0.9283990335027013,0.09024983692298517,1.1493484573364259,0.11768479164200392,0.20943597336662628
90,6.134055543719124e-05,0.9237709056346788,0.09129452284706482,0.941869668006897,0.11741452462863826,0.2090408418398289
91,6.063999551039372e-05,0.9212603071414003,0.08755978794683066,0.9737745952606202,0.073653531122452,0.13546692029695898
92,5.993804399909706e-05,0.92515635326368,0.08687207363331882,1.0126767301559447,0.11863310717374771,0.2109515083529249
93,5.923487409933316e-05,0.9256324010704635,0.08596631766115864,1.1078923149108886,0.13173696725099832,0.23261101503780043
94,5.853065930775304e-05,0.9264820319250089,0.09206256570877253,1.0164325914382935,0.14293165254670293,0.24989324272784405
95,5.7825573378819125e-05,0.9198946643859969,0.0974781216753105,1.0468440923690796,0.10503182938982568,0.18977758186066754
96,5.7119790281933935e-05,0.9292353588506717,0.09453174849805632,1.0114409875869752,0.07366797948282301,0.13549416232363526
97,5.641348415851579e-05,0.9275594988000502,0.0869736038228958,0.9889321250915527,0.11845131261855679,0.2106642840222809
98,5.570682927903195e-05,0.9195451925107099,0.09105286209477868,1.1896499652862549,0.13173874145202494,0.23261377184844506
